Province,Country_region,Datetime,Confirmed,Suspect,Recovered,Death,Longitude,Latitude,Date,Popluation,Province2,Day0,Dayserial
Manila,Philippines,2020-02-10 10:30,3,0,0,1,14.5995,120.9842,2020-02-10,,,,
Oxfordshire,UK,2020-02-10 10:30,3,0,0,0,51.7612,-1.2465,2020-02-10,,,,
South Australia,Australia,2020-02-10 10:30,2,0,0,0,-34.9285,138.6007,2020-02-10,,,,
"Toronto, ON",Canada,2020-02-10 10:30,2,0,0,0,43.6532,-79.3832,2020-02-10,14446515,ON,2020-01-26,d15
Zabaikalsky,Russia,2020-02-10 10:30,2,0,0,0,53.0929,116.9677,2020-02-10,,,,
Madrid,Spain,2020-02-10 10:30,2,0,0,0,40.4168,-3.7038,2020-02-10,,,,
"Chicago, IL",US,2020-02-10 10:30,2,0,2,0,40.6331,-89.3985,2020-02-10,,,,
"San Benito, CA",US,2020-02-10 10:30,2,0,0,0,36.5761,-120.9876,2020-02-10,,,,
"Santa Clara, CA",US,2020-02-10 10:30,2,0,0,0,37.3541,-121.9552,2020-02-10,,,,
Brussels,Belgium,2020-02-10 10:30,1,0,0,0,50.8503,4.3517,2020-02-10,,,,
Phnom Penh,Cambodia,2020-02-10 10:30,1,0,0,0,11.5564,104.9282,2020-02-10,,,,
"London, ON",Canada,2020-02-10 10:30,1,0,0,0,42.9849,-81.2453,2020-02-10,14446515,ON,2020-01-26,d15
Helsinki,Finland,2020-02-10 10:30,1,0,0,0,60.1699,24.9384,2020-02-10,,,,
Tibet,Mainland China,2020-02-10 10:30,1,0,0,0,29.6548,91.1406,2020-02-10,,,,
Kathmandu,Nepal,2020-02-10 10:30,1,0,0,0,27.7172,85.324,2020-02-10,,,,
Colombo,Sri Lanka,2020-02-10 10:30,1,0,1,0,6.9271,79.8612,2020-02-10,,,,
Jonkoping,Sweden,2020-02-10 10:30,1,0,0,0,57.7826,14.1618,2020-02-10,,,,
"Boston, MA",US,2020-02-10 10:30,1,0,0,0,42.3601,-71.0589,2020-02-10,,,,
"Los Angeles, CA",US,2020-02-10 10:30,1,0,0,0,34.0522,-118.2437,2020-02-10,,,,
"Madison, WI",US,2020-02-10 10:30,1,0,0,0,43.0186,-89.5498,2020-02-10,,,,
"Orange, CA",US,2020-02-10 10:30,1,0,0,0,33.7879,-117.8531,2020-02-10,,,,
"Seattle, WA",US,2020-02-10 10:30,1,0,1,0,47.7511,-120.74,2020-02-10,,,,
"Tempe, AZ",US,2020-02-10 10:30,1,0,0,0,33.4255,-111.94,2020-02-10,,,,
Hubei,Mainland China,2020-02-10 19:30,31728,0,2222,974,30.5928,114.3055,2020-02-10,59000000,HB,2020-01-21,d20
Guangdong,Mainland China,2020-02-10 19:30,1159,0,167,1,23.1291,113.2644,2020-02-10,,,,
Zhejiang,Mainland China,2020-02-10 19:30,1092,0,242,0,30.2741,120.1551,2020-02-10,,,,
Henan,Mainland China,2020-02-10 19:30,1073,0,191,6,34.7466,113.6253,2020-02-10,,,,
Hunan,Mainland China,2020-02-10 19:30,879,0,208,1,28.2282,112.9388,2020-02-10,,,,
Anhui,Mainland China,2020-02-10 19:30,830,0,88,3,31.8206,117.2272,2020-02-10,,,,
Jiangxi,Mainland China,2020-02-10 19:30,771,0,105,1,28.6829,115.8582,2020-02-10,,,,
Jiangsu,Mainland China,2020-02-10 19:30,492,0,81,0,32.0603,118.7969,2020-02-10,,,,
Chongqing,Mainland China,2020-02-10 19:30,486,0,66,2,29.4316,106.9123,2020-02-10,,,,
Shandong,Mainland China,2020-02-10 19:30,466,0,66,1,36.6512,117.1201,2020-02-10,,,,
Sichuan,Mainland China,2020-02-10 19:30,405,0,80,1,30.5728,104.0668,2020-02-10,,,,
Beijing,Mainland China,2020-02-10 19:30,337,0,44,2,39.9042,116.4074,2020-02-10,,,,
Heilongjiang,Mainland China,2020-02-10 19:30,331,0,30,7,45.8038,126.535,2020-02-10,,,,
Shanghai,Mainland China,2020-02-10 19:30,299,0,48,1,31.2304,121.4737,2020-02-10,,,,
Fujian,Mainland China,2020-02-10 19:30,261,0,39,0,26.0745,119.2965,2020-02-10,,,,
Hebei,Mainland China,2020-02-10 19:30,218,0,41,2,38.0428,114.5149,2020-02-10,,,,
Shaanxi,Mainland China,2020-02-10 19:30,213,0,30,0,34.3416,108.9398,2020-02-10,,,,
Guangxi,Mainland China,2020-02-10 19:30,210,0,24,1,22.817,108.3665,2020-02-10,,,,
Yunnan,Mainland China,2020-02-10 19:30,149,0,19,0,24.8801,102.8329,2020-02-10,,,,
Hainan,Mainland China,2020-02-10 19:30,138,0,19,3,20.0444,110.1983,2020-02-10,,,,
Diamond Princess cruise ship,Others,2020-02-10 19:30,135,0,0,0,35.4437,139.638,2020-02-10,,,,
Shanxi,Mainland China,2020-02-10 19:30,119,0,25,0,37.8706,112.5489,2020-02-10,,,,
Guizhou,Mainland China,2020-02-10 19:30,109,0,10,1,26.6477,106.6302,2020-02-10,,,,
Liaoning,Mainland China,2020-02-10 19:30,108,0,13,0,41.8057,123.4315,2020-02-10,,,,
Tianjin,Mainland China,2020-02-10 19:30,95,0,8,1,39.3434,117.3616,2020-02-10,,,,
Gansu,Mainland China,2020-02-10 19:30,86,0,21,2,36.0611,103.8343,2020-02-10,,,,
Jilin,Mainland China,2020-02-10 19:30,81,0,13,1,43.8171,125.3235,2020-02-10,,,,
Inner Mongolia,Mainland China,2020-02-10 19:30,58,0,5,0,40.8424,111.75,2020-02-10,,,,
Ningxia,Mainland China,2020-02-10 19:30,49,0,13,0,38.4872,106.2309,2020-02-10,,,,
Xinjiang,Mainland China,2020-02-10 19:30,49,0,0,0,43.8256,87.6168,2020-02-10,,,,
Singapore,Singapore,2020-02-10 19:30,45,0,2,0,1.3521,103.8198,2020-02-10,,,,
Hong Kong,Hong Kong,2020-02-10 19:30,38,0,0,1,22.3193,114.1694,2020-02-10,,,,
Bankok,Thailand,2020-02-10 19:30,32,0,10,0,13.7563,100.5018,2020-02-10,,,,
Seoul,South Korea,2020-02-10 19:30,27,0,3,0,37.5665,126.978,2020-02-10,"51,269,185",SE,2020-01-21,d20
Tokyo,Japan,2020-02-10 19:30,26,0,4,0,35.6762,139.6503,2020-02-10,,,,
Qinghai,Mainland China,2020-02-10 19:30,18,0,3,0,36.6171,101.7782,2020-02-10,,,,
Kuala Lumpur,Malaysia,2020-02-10 19:30,18,0,1,0,3.139,101.6869,2020-02-10,,,,
Taiwan,Taiwan,2020-02-10 19:30,18,0,1,0,25.033,121.5654,2020-02-10,,,,
Bavaria,Germany,2020-02-10 19:30,14,0,0,0,48.1351,11.582,2020-02-10,,,,
Hanoi,Vietnam,2020-02-10 19:30,14,0,1,0,21.0278,105.8342,2020-02-10,,,,
Paris,France,2020-02-10 19:30,11,0,0,0,48.8566,2.3522,2020-02-10,,,,
Macau,Macau,2020-02-10 19:30,10,0,1,0,22.1987,113.5439,2020-02-10,,,,
Oxfordshire,UK,2020-02-10 19:30,8,0,0,0,51.7612,-1.2465,2020-02-10,,,,
Abu Dhabi,United Arab Emirates,2020-02-10 19:30,8,0,0,0,24.4539,54.3773,2020-02-10,,,,
Queensland,Australia,2020-02-10 19:30,5,0,0,0,27.4698,153.0251,2020-02-10,,,,
New South Wales,Australia,2020-02-10 19:30,4,0,2,0,-33.8688,151.2093,2020-02-10,,,,
Victoria,Australia,2020-02-10 19:30,4,0,0,0,-37.8136,144.9631,2020-02-10,,,,
British Columbia,Canada,2020-02-10 19:30,4,0,0,0,49.2827,-123.1207,2020-02-10,5020302,BC,2020-01-28,d13
New Delhi,India,2020-02-10 19:30,3,0,0,0,28.6139,77.209,2020-02-10,,,,
Rome,Italy,2020-02-10 19:30,3,0,0,0,41.9028,12.4964,2020-02-10,"60,461,826",RM,2020-01-30,d11
Manila,Philippines,2020-02-10 19:30,3,0,0,1,14.5995,120.9842,2020-02-10,,,,
South Australia,Australia,2020-02-10 19:30,2,0,0,0,-34.9285,138.6007,2020-02-10,,,,
"Toronto, ON",Canada,2020-02-10 19:30,2,0,0,0,43.6532,-79.3832,2020-02-10,14446515,ON,2020-01-26,d15
Zabaikalsky,Russia,2020-02-10 19:30,2,0,0,0,53.0929,116.9677,2020-02-10,,,,
Madrid,Spain,2020-02-10 19:30,2,0,0,0,40.4168,-3.7038,2020-02-10,,,,
"Chicago, IL",US,2020-02-10 19:30,2,0,2,0,40.6331,-89.3985,2020-02-10,,,,
"San Benito, CA",US,2020-02-10 19:30,2,0,0,0,36.5761,-120.9876,2020-02-10,,,,
"Santa Clara, CA",US,2020-02-10 19:30,2,0,0,0,37.3541,-121.9552,2020-02-10,,,,
Brussels,Belgium,2020-02-10 19:30,1,0,0,0,50.8503,4.3517,2020-02-10,,,,
Phnom Penh,Cambodia,2020-02-10 19:30,1,0,0,0,11.5564,104.9282,2020-02-10,,,,
"London, ON",Canada,2020-02-10 19:30,1,0,0,0,42.9849,-81.2453,2020-02-10,14446515,ON,2020-01-26,d15
Helsinki,Finland,2020-02-10 19:30,1,0,0,0,60.1699,24.9384,2020-02-10,,,,
Tibet,Mainland China,2020-02-10 19:30,1,0,0,0,29.6548,91.1406,2020-02-10,,,,
Kathmandu,Nepal,2020-02-10 19:30,1,0,0,0,27.7172,85.324,2020-02-10,,,,
Colombo,Sri Lanka,2020-02-10 19:30,1,0,1,0,6.9271,79.8612,2020-02-10,,,,
Jonkoping,Sweden,2020-02-10 19:30,1,0,0,0,57.7826,14.1618,2020-02-10,,,,
"Boston, MA",US,2020-02-10 19:30,1,0,0,0,42.3601,-71.0589,2020-02-10,,,,
"Los Angeles, CA",US,2020-02-10 19:30,1,0,0,0,34.0522,-118.2437,2020-02-10,,,,
"Madison, WI",US,2020-02-10 19:30,1,0,0,0,43.0186,-89.5498,2020-02-10,,,,
"Orange, CA",US,2020-02-10 19:30,1,0,0,0,33.7879,-117.8531,2020-02-10,,,,
"Seattle, WA",US,2020-02-10 19:30,1,0,1,0,47.7511,-120.74,2020-02-10,,,,
"Tempe, AZ",US,2020-02-10 19:30,1,0,0,0,33.4255,-111.94,2020-02-10,,,,
Hubei,Mainland China,2020-02-11 10:30,31728,0,2310,974,30.5928,114.3055,2020-02-11,59000000,HB,2020-01-21,d21
Guangdong,Mainland China,2020-02-11 10:30,1177,0,212,1,23.1291,113.2644,2020-02-11,,,,
Zhejiang,Mainland China,2020-02-11 10:30,1117,0,270,0,30.2741,120.1551,2020-02-11,,,,
Henan,Mainland China,2020-02-11 10:30,1105,0,218,7,34.7466,113.6253,2020-02-11,,,,
Hunan,Mainland China,2020-02-11 10:30,912,0,247,1,28.2282,112.9388,2020-02-11,,,,
Anhui,Mainland China,2020-02-11 10:30,860,0,105,4,31.8206,117.2272,2020-02-11,,,,
Jiangxi,Mainland China,2020-02-11 10:30,804,0,128,1,28.6829,115.8582,2020-02-11,,,,
Jiangsu,Mainland China,2020-02-11 10:30,515,0,93,0,32.0603,118.7969,2020-02-11,,,,
Chongqing,Mainland China,2020-02-11 10:30,489,0,72,2,29.4316,106.9123,2020-02-11,,,,
Shandong,Mainland China,2020-02-11 10:30,487,0,80,1,36.6512,117.1201,2020-02-11,,,,
Sichuan,Mainland China,2020-02-11 10:30,417,0,85,1,30.5728,104.0668,2020-02-11,,,,
Heilongjiang,Mainland China,2020-02-11 10:30,360,0,28,8,45.8038,126.535,2020-02-11,,,,
Beijing,Mainland China,2020-02-11 10:30,342,0,48,3,39.9042,116.4074,2020-02-11,,,,
Shanghai,Mainland China,2020-02-11 10:30,303,0,52,1,31.2304,121.4737,2020-02-11,,,,
Fujian,Mainland China,2020-02-11 10:30,267,0,45,0,26.0745,119.2965,2020-02-11,,,,
Hebei,Mainland China,2020-02-11 10:30,239,0,48,2,38.0428,114.5149,2020-02-11,,,,
Shaanxi,Mainland China,2020-02-11 10:30,219,0,32,0,34.3416,108.9398,2020-02-11,,,,
Guangxi,Mainland China,2020-02-11 10:30,215,0,33,1,22.817,108.3665,2020-02-11,,,,
Yunnan,Mainland China,2020-02-11 10:30,153,0,20,0,24.8801,102.8329,2020-02-11,,,,
Hainan,Mainland China,2020-02-11 10:30,144,0,20,3,20.0444,110.1983,2020-02-11,,,,
Diamond Princess cruise ship,Others,2020-02-11 10:30,135,0,0,0,35.4437,139.638,2020-02-11,,,,
Guizhou,Mainland China,2020-02-11 10:30,127,0,17,1,26.6477,106.6302,2020-02-11,,,,
Shanxi,Mainland China,2020-02-11 10:30,122,0,30,0,37.8706,112.5489,2020-02-11,,,,
Liaoning,Mainland China,2020-02-11 10:30,111,0,19,0,41.8057,123.4315,2020-02-11,,,,
Tianjin,Mainland China,2020-02-11 10:30,105,0,10,2,39.3434,117.3616,2020-02-11,,,,
Gansu,Mainland China,2020-02-11 10:30,86,0,24,2,36.0611,103.8343,2020-02-11,,,,
Jilin,Mainland China,2020-02-11 10:30,81,0,18,1,43.8171,125.3235,2020-02-11,,,,
Inner Mongolia,Mainland China,2020-02-11 10:30,58,0,5,0,40.8424,111.75,2020-02-11,,,,
Xinjiang,Mainland China,2020-02-11 10:30,55,0,3,0,43.8256,87.6168,2020-02-11,,,,
Ningxia,Mainland China,2020-02-11 10:30,53,0,22,0,38.4872,106.2309,2020-02-11,,,,
Hong Kong,Hong Kong,2020-02-11 10:30,49,0,0,1,22.3193,114.1694,2020-02-11,,,,
Singapore,Singapore,2020-02-11 10:30,45,0,7,0,1.3521,103.8198,2020-02-11,,,,
Bankok,Thailand,2020-02-11 10:30,32,0,10,0,13.7563,100.5018,2020-02-11,,,,
Seoul,South Korea,2020-02-11 10:30,28,0,3,0,37.5665,126.978,2020-02-11,"51,269,185",SE,2020-01-21,d21
Tokyo,Japan,2020-02-11 10:30,26,0,9,0,35.6762,139.6503,2020-02-11,,,,
Qinghai,Mainland China,2020-02-11 10:30,18,0,5,0,36.6171,101.7782,2020-02-11,,,,
Kuala Lumpur,Malaysia,2020-02-11 10:30,18,0,3,0,3.139,101.6869,2020-02-11,,,,
Taiwan,Taiwan,2020-02-11 10:30,18,0,1,0,25.033,121.5654,2020-02-11,,,,
Hanoi,Vietnam,2020-02-11 10:30,15,0,1,0,21.0278,105.8342,2020-02-11,,,,
Bavaria,Germany,2020-02-11 10:30,14,0,0,0,48.1351,11.582,2020-02-11,,,,
Paris,France,2020-02-11 10:30,11,0,0,0,48.8566,2.3522,2020-02-11,,,,
Macau,Macau,2020-02-11 10:30,10,0,1,0,22.1987,113.5439,2020-02-11,,,,
Oxfordshire,UK,2020-02-11 10:30,8,0,0,0,51.7612,-1.2465,2020-02-11,,,,
Abu Dhabi,United Arab Emirates,2020-02-11 10:30,8,0,0,0,24.4539,54.3773,2020-02-11,,,,
Queensland,Australia,2020-02-11 10:30,5,0,0,0,27.4698,153.0251,2020-02-11,,,,
New South Wales,Australia,2020-02-11 10:30,4,0,2,0,-33.8688,151.2093,2020-02-11,,,,
Victoria,Australia,2020-02-11 10:30,4,0,0,0,-37.8136,144.9631,2020-02-11,,,,
British Columbia,Canada,2020-02-11 10:30,4,0,0,0,49.2827,-123.1207,2020-02-11,5020302,BC,2020-01-28,d14
New Delhi,India,2020-02-11 10:30,3,0,0,0,28.6139,77.209,2020-02-11,,,,
Rome,Italy,2020-02-11 10:30,3,0,0,0,41.9028,12.4964,2020-02-11,"60,461,826",RM,2020-01-30,d12
Manila,Philippines,2020-02-11 10:30,3,0,0,1,14.5995,120.9842,2020-02-11,,,,
South Australia,Australia,2020-02-11 10:30,2,0,0,0,-34.9285,138.6007,2020-02-11,,,,
"Toronto, ON",Canada,2020-02-11 10:30,2,0,0,0,43.6532,-79.3832,2020-02-11,14446515,ON,2020-01-26,d16
Zabaikalsky,Russia,2020-02-11 10:30,2,0,0,0,53.0929,116.9677,2020-02-11,,,,
Madrid,Spain,2020-02-11 10:30,2,0,0,0,40.4168,-3.7038,2020-02-11,,,,
"Chicago, IL",US,2020-02-11 10:30,2,0,2,0,40.6331,-89.3985,2020-02-11,,,,
"San Benito, CA",US,2020-02-11 10:30,2,0,0,0,36.5761,-120.9876,2020-02-11,,,,
"Santa Clara, CA",US,2020-02-11 10:30,2,0,0,0,37.3541,-121.9552,2020-02-11,,,,
Brussels,Belgium,2020-02-11 10:30,1,0,0,0,50.8503,4.3517,2020-02-11,,,,
Phnom Penh,Cambodia,2020-02-11 10:30,1,0,0,0,11.5564,104.9282,2020-02-11,,,,
"London, ON",Canada,2020-02-11 10:30,1,0,0,0,42.9849,-81.2453,2020-02-11,14446515,ON,2020-01-26,d16
Helsinki,Finland,2020-02-11 10:30,1,0,0,0,60.1699,24.9384,2020-02-11,,,,
Tibet,Mainland China,2020-02-11 10:30,1,0,0,0,29.6548,91.1406,2020-02-11,,,,
Kathmandu,Nepal,2020-02-11 10:30,1,0,0,0,27.7172,85.324,2020-02-11,,,,
Colombo,Sri Lanka,2020-02-11 10:30,1,0,1,0,6.9271,79.8612,2020-02-11,,,,
Jonkoping,Sweden,2020-02-11 10:30,1,0,0,0,57.7826,14.1618,2020-02-11,,,,
"Boston, MA",US,2020-02-11 10:30,1,0,0,0,42.3601,-71.0589,2020-02-11,,,,
"Los Angeles, CA",US,2020-02-11 10:30,1,0,0,0,34.0522,-118.2437,2020-02-11,,,,
"Madison, WI",US,2020-02-11 10:30,1,0,0,0,43.0186,-89.5498,2020-02-11,,,,
"Orange, CA",US,2020-02-11 10:30,1,0,0,0,33.7879,-117.8531,2020-02-11,,,,
"San Diego County, CA",US,2020-02-11 10:30,1,0,0,0,32.7157,-117.1611,2020-02-11,,,,
"Seattle, WA",US,2020-02-11 10:30,1,0,1,0,47.7511,-120.74,2020-02-11,,,,
"Tempe, AZ",US,2020-02-11 10:30,1,0,0,0,33.4255,-111.94,2020-02-11,,,,
Hubei,Mainland China,2020-02-11 20:44,33366,0,2639,1068,30.5928,114.3055,2020-02-11,59000000,HB,2020-01-21,d21
Guangdong,Mainland China,2020-02-11 20:44,1219,0,241,1,23.1291,113.2644,2020-02-11,,,,
Henan,Mainland China,2020-02-11 20:44,1135,0,231,8,34.7466,113.6253,2020-02-11,,,,
Zhejiang,Mainland China,2020-02-11 20:44,1131,0,279,0,30.2741,120.1551,2020-02-11,,,,
Hunan,Mainland China,2020-02-11 20:44,946,0,263,2,28.2282,112.9388,2020-02-11,,,,
Anhui,Mainland China,2020-02-11 20:44,889,0,108,4,31.8206,117.2272,2020-02-11,,,,
Jiangxi,Mainland China,2020-02-11 20:44,844,0,152,1,28.6829,115.8582,2020-02-11,,,,
Jiangsu,Mainland China,2020-02-11 20:44,543,0,94,0,32.0603,118.7969,2020-02-11,,,,
Chongqing,Mainland China,2020-02-11 20:44,505,0,79,3,29.4316,106.9123,2020-02-11,,,,
Shandong,Mainland China,2020-02-11 20:44,497,0,80,1,36.6512,117.1201,2020-02-11,,,,
Sichuan,Mainland China,2020-02-11 20:44,436,0,85,1,30.5728,104.0668,2020-02-11,,,,
Heilongjiang,Mainland China,2020-02-11 20:44,378,0,28,8,45.8038,126.535,2020-02-11,,,,
Beijing,Mainland China,2020-02-11 20:44,342,0,48,3,39.9042,116.4074,2020-02-11,,,,
Shanghai,Mainland China,2020-02-11 20:44,306,0,53,1,31.2304,121.4737,2020-02-11,,,,
Fujian,Mainland China,2020-02-11 20:44,272,0,46,0,26.0745,119.2965,2020-02-11,,,,
Hebei,Mainland China,2020-02-11 20:44,251,0,48,2,38.0428,114.5149,2020-02-11,,,,
Guangxi,Mainland China,2020-02-11 20:44,222,0,31,1,22.817,108.3665,2020-02-11,,,,
Shaanxi,Mainland China,2020-02-11 20:44,219,0,32,0,34.3416,108.9398,2020-02-11,,,,
Yunnan,Mainland China,2020-02-11 20:44,154,0,20,0,24.8801,102.8329,2020-02-11,,,,
Hainan,Mainland China,2020-02-11 20:44,151,0,20,3,20.0444,110.1983,2020-02-11,,,,
Diamond Princess cruise ship,Others,2020-02-11 20:44,135,0,0,0,35.4437,139.638,2020-02-11,,,,
Guizhou,Mainland China,2020-02-11 20:44,131,0,17,1,26.6477,106.6302,2020-02-11,,,,
Shanxi,Mainland China,2020-02-11 20:44,124,0,30,0,37.8706,112.5489,2020-02-11,,,,
Liaoning,Mainland China,2020-02-11 20:44,116,0,19,0,41.8057,123.4315,2020-02-11,,,,
Tianjin,Mainland China,2020-02-11 20:44,106,0,10,2,39.3434,117.3616,2020-02-11,,,,
Gansu,Mainland China,2020-02-11 20:44,86,0,24,2,36.0611,103.8343,2020-02-11,,,,
Jilin,Mainland China,2020-02-11 20:44,83,0,18,1,43.8171,125.3235,2020-02-11,,,,
Xinjiang,Mainland China,2020-02-11 20:44,59,0,3,0,43.8256,87.6168,2020-02-11,,,,
Inner Mongolia,Mainland China,2020-02-11 20:44,58,0,5,0,40.8424,111.75,2020-02-11,,,,
Ningxia,Mainland China,2020-02-11 20:44,53,0,22,0,38.4872,106.2309,2020-02-11,,,,
Hong Kong,Hong Kong,2020-02-11 20:44,49,0,0,1,22.3193,114.1694,2020-02-11,,,,
Singapore,Singapore,2020-02-11 20:44,47,0,9,0,1.3521,103.8198,2020-02-11,,,,
Bankok,Thailand,2020-02-11 20:44,33,0,10,0,13.7563,100.5018,2020-02-11,,,,
Seoul,South Korea,2020-02-11 20:44,28,0,4,0,37.5665,126.978,2020-02-11,"51,269,185",SE,2020-01-21,d21
Tokyo,Japan,2020-02-11 20:44,26,0,9,0,35.6762,139.6503,2020-02-11,,,,
Qinghai,Mainland China,2020-02-11 20:44,18,0,5,0,36.6171,101.7782,2020-02-11,,,,
Kuala Lumpur,Malaysia,2020-02-11 20:44,18,0,3,0,3.139,101.6869,2020-02-11,,,,
Taiwan,Taiwan,2020-02-11 20:44,18,0,1,0,25.033,121.5654,2020-02-11,,,,
Bavaria,Germany,2020-02-11 20:44,16,0,0,0,48.1351,11.582,2020-02-11,,,,
Hanoi,Vietnam,2020-02-11 20:44,15,0,6,0,21.0278,105.8342,2020-02-11,,,,
Paris,France,2020-02-11 20:44,11,0,0,0,48.8566,2.3522,2020-02-11,,,,
Macau,Macau,2020-02-11 20:44,10,0,1,0,22.1987,113.5439,2020-02-11,,,,
Oxfordshire,UK,2020-02-11 20:44,8,0,0,0,51.7612,-1.2465,2020-02-11,,,,
Abu Dhabi,United Arab Emirates,2020-02-11 20:44,8,0,1,0,24.4539,54.3773,2020-02-11,,,,
Queensland,Australia,2020-02-11 20:44,5,0,0,0,27.4698,153.0251,2020-02-11,,,,
New South Wales,Australia,2020-02-11 20:44,4,0,2,0,-33.8688,151.2093,2020-02-11,,,,
Victoria,Australia,2020-02-11 20:44,4,0,0,0,-37.8136,144.9631,2020-02-11,,,,
British Columbia,Canada,2020-02-11 20:44,4,0,0,0,49.2827,-123.1207,2020-02-11,5020302,BC,2020-01-28,d14
New Delhi,India,2020-02-11 20:44,3,0,0,0,28.6139,77.209,2020-02-11,,,,
Rome,Italy,2020-02-11 20:44,3,0,0,0,41.9028,12.4964,2020-02-11,"60,461,826",RM,2020-01-30,d12
Manila,Philippines,2020-02-11 20:44,3,0,0,1,14.5995,120.9842,2020-02-11,,,,
South Australia,Australia,2020-02-11 20:44,2,0,0,0,-34.9285,138.6007,2020-02-11,,,,
"Toronto, ON",Canada,2020-02-11 20:44,2,0,0,0,43.6532,-79.3832,2020-02-11,14446515,ON,2020-01-26,d16
Zabaikalsky,Russia,2020-02-11 20:44,2,0,0,0,53.0929,116.9677,2020-02-11,,,,
Madrid,Spain,2020-02-11 20:44,2,0,0,0,40.4168,-3.7038,2020-02-11,,,,
"Chicago, IL",US,2020-02-11 20:44,2,0,2,0,40.6331,-89.3985,2020-02-11,,,,
"San Benito, CA",US,2020-02-11 20:44,2,0,0,0,36.5761,-120.9876,2020-02-11,,,,
"Santa Clara, CA",US,2020-02-11 20:44,2,0,0,0,37.3541,-121.9552,2020-02-11,,,,
Brussels,Belgium,2020-02-11 20:44,1,0,0,0,50.8503,4.3517,2020-02-11,,,,
Phnom Penh,Cambodia,2020-02-11 20:44,1,0,0,0,11.5564,104.9282,2020-02-11,,,,
"London, ON",Canada,2020-02-11 20:44,1,0,0,0,42.9849,-81.2453,2020-02-11,14446515,ON,2020-01-26,d16
Helsinki,Finland,2020-02-11 20:44,1,0,1,0,60.1699,24.9384,2020-02-11,,,,
Tibet,Mainland China,2020-02-11 20:44,1,0,0,0,29.6548,91.1406,2020-02-11,,,,
Kathmandu,Nepal,2020-02-11 20:44,1,0,0,0,27.7172,85.324,2020-02-11,,,,
Colombo,Sri Lanka,2020-02-11 20:44,1,0,1,0,6.9271,79.8612,2020-02-11,,,,
Jonkoping,Sweden,2020-02-11 20:44,1,0,0,0,57.7826,14.1618,2020-02-11,,,,
"Boston, MA",US,2020-02-11 20:44,1,0,0,0,42.3601,-71.0589,2020-02-11,,,,
"Los Angeles, CA",US,2020-02-11 20:44,1,0,0,0,34.0522,-118.2437,2020-02-11,,,,
"Madison, WI",US,2020-02-11 20:44,1,0,0,0,43.0186,-89.5498,2020-02-11,,,,
"Orange, CA",US,2020-02-11 20:44,1,0,0,0,33.7879,-117.8531,2020-02-11,,,,
"San Diego County, CA",US,2020-02-11 20:44,1,0,0,0,32.7157,-117.1611,2020-02-11,,,,
"Seattle, WA",US,2020-02-11 20:44,1,0,1,0,47.7511,-120.74,2020-02-11,,,,
"Tempe, AZ",US,2020-02-11 20:44,1,0,0,0,33.4255,-111.94,2020-02-11,,,,
Hubei,Mainland China,2020-02-12 10:20,33366,0,2686,1068,30.5928,114.3055,2020-02-12,59000000,HB,2020-01-21,d22
Guangdong,Mainland China,2020-02-12 10:20,1219,0,275,1,23.1291,113.2644,2020-02-12,,,,
Henan,Mainland China,2020-02-12 10:20,1135,0,246,8,34.7466,113.6253,2020-02-12,,,,
Zhejiang,Mainland China,2020-02-12 10:20,1131,0,321,0,30.2741,120.1551,2020-02-12,,,,
Hunan,Mainland China,2020-02-12 10:20,946,0,304,2,28.2282,112.9388,2020-02-12,,,,
Anhui,Mainland China,2020-02-12 10:20,889,0,127,4,31.8206,117.2272,2020-02-12,,,,
Jiangxi,Mainland China,2020-02-12 10:20,844,0,152,1,28.6829,115.8582,2020-02-12,,,,
Jiangsu,Mainland China,2020-02-12 10:20,543,0,125,0,32.0603,118.7969,2020-02-12,,,,
Chongqing,Mainland China,2020-02-12 10:20,509,0,87,3,29.4316,106.9123,2020-02-12,,,,
Shandong,Mainland China,2020-02-12 10:20,497,0,92,2,36.6512,117.1201,2020-02-12,,,,
Sichuan,Mainland China,2020-02-12 10:20,436,0,92,1,30.5728,104.0668,2020-02-12,,,,
Heilongjiang,Mainland China,2020-02-12 10:20,378,0,31,8,45.8038,126.535,2020-02-12,,,,
Beijing,Mainland China,2020-02-12 10:20,352,0,56,3,39.9042,116.4074,2020-02-12,,,,
Shanghai,Mainland China,2020-02-12 10:20,311,0,57,1,31.2304,121.4737,2020-02-12,,,,
Fujian,Mainland China,2020-02-12 10:20,272,0,53,0,26.0745,119.2965,2020-02-12,,,,
Hebei,Mainland China,2020-02-12 10:20,251,0,54,2,38.0428,114.5149,2020-02-12,,,,
Shaanxi,Mainland China,2020-02-12 10:20,225,0,43,0,34.3416,108.9398,2020-02-12,,,,
Guangxi,Mainland China,2020-02-12 10:20,222,0,32,1,22.817,108.3665,2020-02-12,,,,
Diamond Princess cruise ship,Others,2020-02-12 10:20,175,0,0,0,35.4437,139.638,2020-02-12,,,,
Hainan,Mainland China,2020-02-12 10:20,157,0,27,3,20.0444,110.1983,2020-02-12,,,,
Yunnan,Mainland China,2020-02-12 10:20,154,0,26,0,24.8801,102.8329,2020-02-12,,,,
Guizhou,Mainland China,2020-02-12 10:20,133,0,18,1,26.6477,106.6302,2020-02-12,,,,
Shanxi,Mainland China,2020-02-12 10:20,124,0,33,0,37.8706,112.5489,2020-02-12,,,,
